stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
348,,"N Virginia Street at Bonanza Square",,  39.571312,-119.826271,,,0,
349,,"N Virginia Street at Mobile Manor",,  39.573311,-119.828728,,,0,
35,,"Neil Road and Catalina Drive",,  39.478882,-119.781425,,,0,
350,,"N Virginia Street and Sunset Mountain Road",,  39.584652,-119.830399,,,0,
351,,"N Virginia Street and Wellington Way",,  39.590153,-119.835106,,,0,
36,,"Neil Road and Filbert Road",,  39.480606,-119.781792,,,0,
363,,"Stead Boulevard and Silver Lake Road",,  39.625984,-119.881981,,,0,
364,,"Stead Boulevard and Sagewood Drive",,  39.628212,-119.881920,,,0,
365,,"Stead Boulevard and Ural Street",,  39.630863,-119.881866,,,0,
366,,"Stead Boulevard and Cascade Street",,  39.634941,-119.881767,,,0,
367,,"Stead Boulevard and Rocky Mountain Street",,  39.639614,-119.881660,,,0,
368,,"Stead Boulevard and Lear Boulevard",,  39.641411,-119.881599,,,0,
369,,"Stead Boulevard and Mt Anderson Street",,  39.646038,-119.879890,,,0,
37,,"Neil Road between Filbert and Peckham",,  39.482143,-119.781059,,,0,
370,,"Stead Boulevard and Mt Shasta Street",,  39.649876,-119.875854,,,0,
376,,"Echo Avenue and Mt Charleston Street",,  39.653915,-119.876694,,,0,
377,,"Echo Avenue and Echo Court",,  39.654049,-119.878555,,,0,
378,,"Echo Avenue and Mt Babcock Street",,  39.654228,-119.880791,,,0,
382,,"Stead Boulevard and Lear Boulevard",,  39.642044,-119.881851,,,0,
383,,"Stead Boulevard and Rocky Mountain Street",,  39.640320,-119.881897,,,0,
384,,"Stead Boulevard at Craftman's Press",,  39.632885,-119.882080,,,0,
385,,"Stead Boulevard and Ural Street",,  39.631229,-119.882111,,,0,
396,,"N Virginia Street and Lancaster Drive",,  39.592228,-119.835808,,,0,
397,,"N Virginia Street and Wellington Way",,  39.590527,-119.835350,,,0,
398,,"N Virginia Street and Sunset Mountain Road",,  39.584114,-119.830414,,,0,
399,,"S Virginia Street and Hoge Road",,  39.573330,-119.829117,,,0,
400,,"N Virginia Street at Bonanza Square",,  39.571701,-119.827133,,,0,
401,,"N Virginia Street and Talus Way",,  39.562206,-119.826416,,,0,
402,,"N Virginia Street and Morraine Way",,  39.557709,-119.826744,,,0,
403,,"N Virginia Street and W 17th Street",,  39.548199,-119.821342,,,0,
404,,"N Virginia Street at Planetarium",,  39.546413,-119.820732,,,0,
405,,"N Virginia Street and 15th Street",,  39.543930,-119.818771,,,0,
406,,"N Virginia Street and College Drive",,  39.540752,-119.817268,,,0,
407,,"N Virginia Street and W 10th Street",,  39.537457,-119.816788,,,0,
408,,"W 8th Street and N Virginia Street",,  39.534981,-119.816467,,,0,
409,,"N Sierra Street and Elm Street",,  39.533264,-119.816803,,,0,
41,,"Kietzke Lane and E Moana Lane",,  39.490566,-119.788979,,,0,
411,,"Buck Drive and Lemmon Drive",,  39.614052,-119.847954,,,0,
412,,"Lemmon Drive and Military Road",,  39.622612,-119.848137,,,0,
413,,"Lemmon Drive and Bernoulli Street",,  39.629219,-119.845879,,,0,
414,,"Lemmon Drive and Hydraulic Street",,  39.632439,-119.844818,,,0,
415,,"Lemmon Drive and Surge Street",,  39.636166,-119.843529,,,0,
416,,"Lemmon Drive and Limber Pine Drive",,  39.638096,-119.842270,,,0,
428,,"Lemmon Drive and Fleetwood Drive",,  39.639324,-119.841400,,,0,
429,,"Lemmon Drive and Limber Pine Drive",,  39.638165,-119.842728,,,0,
430,,"Lemmon Drive and Surge Street",,  39.635815,-119.844284,,,0,
431,,"Lemmon Drive and Hydraulic Street",,  39.632416,-119.845367,,,0,
432,,"Lemmon Drive and Bernoulli Street",,  39.629230,-119.846451,,,0,
433,,"Lemmon Drive and Military Road",,  39.621883,-119.848663,,,0,
434,,"Buck Drive and Lemmon Drive",,  39.613880,-119.847366,,,0,
436,,"E 2nd Street and Lake Street",,  39.527397,-119.810265,,,0,
437,,"E 2nd Street and High Street",,  39.527409,-119.806915,,,0,
439,,"E 2nd Street and Locust Street",,  39.527290,-119.801056,,,0,
440,,"E 2nd Street and Kirman Avenue",,  39.527332,-119.797394,,,0,
441,,"E 2nd Street at Renown",,  39.527355,-119.795097,,,0,
442,,"E 2nd Street and Gould Street",,  39.527328,-119.790375,,,0,
445,,"Kietzke Lane and Roberts Street",,  39.520515,-119.789291,,,0,
446,,"Kietzke Lane and E Taylor Street",,  39.516708,-119.789246,,,0,
448,,"Harvard Way and Vassar Street",,  39.512535,-119.785904,,,0,
449,,"Harvard Way and Princeton Drive",,  39.511387,-119.785904,,,0,
45,,"S Virginia Street at Peppermill Casino",,  39.497704,-119.799065,,,0,
450,,"Harvard Way and Pedretti Road",,  39.507080,-119.785904,,,0,
451,,"Harvard Way and E Plumb Lane",,  39.504841,-119.785919,,,0,
452,,"E Grove Street and Harvard Way",,  39.500881,-119.786247,,,0,
453,,"E Grove Street and Kietzke Lane",,  39.500889,-119.787582,,,0,
454,,"Kietzke Lane and Linden Street",,  39.499798,-119.789215,,,0,
455,,"Kietzke Lane between Linden and Gentry",,  39.497585,-119.789207,,,0,
458,,"Neil Road and E Moana Lane",,  39.491974,-119.780540,,,0,
459,,"Neil Road and Mauldin Lane",,  39.488972,-119.780441,,,0,
46,,"S Virginia Street and W Grove Street",,  39.501614,-119.801071,,,0,
460,,"Neil Road and Nutmeg Place",,  39.487148,-119.780365,,,0,
461,,"Neil Road and E Peckham Lane",,  39.484669,-119.780067,,,0,
462,,"Neil Road and Model Way",,  39.487530,-119.780167,,,0,
463,,"Neil Road and Nannette Circle",,  39.489796,-119.780251,,,0,
464,,"Neil Road and Evelyn Way",,  39.491302,-119.780296,,,0,
466,,"Kietzke Lane and E Moana Lane",,  39.493340,-119.788948,,,0,
467,,"Kietzke Lane and Gentry Way",,  39.495369,-119.788902,,,0,
476,,"Kietzke Lane and Miami Way",,  39.515339,-119.789032,,,0,
477,,"Kietzke Lane and Automotive Way",,  39.517773,-119.789032,,,0,
478,,"Kietzke Lane and Roberts Street",,  39.520077,-119.789024,,,0,
48,,"S Virginia Street and S Wells Avenue",,  39.507046,-119.803696,,,0,
481,,"E 2nd Street and Giroux Street",,  39.527634,-119.790512,,,0,
482,,"Giroux Street and Kuenzli Street",,  39.528889,-119.792000,,,0,
483,,"Kuenzli Street and Manuel Street",,  39.529240,-119.793922,,,0,
485,,"Kuenzli Street and Locust Street",,  39.528419,-119.800301,,,0,
486,,"Kuenzli Street and High Street",,  39.528358,-119.806274,,,0,
488,,"S Virginia Street and Gentry Way",,  39.494350,-119.797890,,,0,
49,,"S Virginia Street and Holcomb Avenue",,  39.509239,-119.804771,,,0,
490,,"S Virginia Street and W Peckham Lane",,  39.486790,-119.794106,,,0,
491,,"S Virginia Street and Kumle Lane",,  39.484615,-119.793030,,,0,
498,,"North Hills Boulevard at North Hills Center",,  39.604076,-119.840157,,,0,
50,,"S Virginia Street and W Arroyo Street",,  39.511658,-119.805954,,,0,
501,,"North Hills Boulevard at North Hills Center South",,  39.604034,-119.839310,,,0,
505,,"Neil Road and Delucchi Lane",,  39.470573,-119.780212,,,0,
506,,"S Virginia Street and Meadowood Mall Circle",,  39.471802,-119.786507,,,0,
507,,"S Virginia Street at Reno Sparks Convention Center",,  39.484997,-119.792862,,,0,
509,,"S Virginia Street and Moana Lane",,  39.490204,-119.795395,,,0,
51,,"S Virginia Street and Vassar Street",,  39.513206,-119.806709,,,0,
510,,"S Virginia Street and Gentry Way",,  39.493832,-119.797302,,,0,
52,,"S Virginia Street and S Center Street",,  39.515099,-119.807640,,,0,
526,,"Victorian Avenue and 16th Street",,  39.535175,-119.763985,,,0,
528,,"Victorian Avenue and Victorian Plaza Circle",,  39.534561,-119.756622,,,0,
53,,"S Virginia Street and E Taylor Street",,  39.516392,-119.808250,,,0,
539,,"E Prater Way and Howard Drive",,  39.541763,-119.731651,,,0,
542,,"Howard Drive and E Lincoln Way",,  39.536491,-119.732552,,,0,
543,,"Western Village Inn and Casino",,  39.534855,-119.733337,,,0,
55,,"S Virginia Street and California Avenue",,  39.520145,-119.810120,,,0,
553,,"Victorian Avenue and 7th Street",,  39.534904,-119.751877,,,0,
554,,"Victorian Avenue at Nugget",,  39.534874,-119.757965,,,0,
556,,"Victorian Avenue and 16th Street",,  39.535290,-119.763603,,,0,
559,,"E Prater Way and E Greenbrae Drive",,  39.541798,-119.726883,,,0,
56,,"S Virginia Street and W Liberty Street",,  39.521523,-119.810715,,,0,
57,,"S Center Street and Ryland Street",,  39.522766,-119.810028,,,0,
574,,"Prater Way and 7th Street",,  39.540497,-119.751358,,,0,
575,,"Prater Way and 4th Street",,  39.541061,-119.748398,,,0,
576,,"E Prater Way and Lyyski Street",,  39.541851,-119.741798,,,0,
577,,"E Prater Way and E I Street",,  39.541798,-119.737053,,,0,
579,,"E Prater Way and Marina Gateway Drive",,  39.541843,-119.721985,,,0,
58,,"S Center Street and State Street",,  39.524410,-119.810783,,,0,
580,,"E Prater Way and Pullman Drive",,  39.541878,-119.717903,,,0,
588,,"Northern Nevada Medical Center",,  39.541058,-119.697891,,,0,
589,,"E Prater Way and Feeder Street",,  39.542015,-119.706955,,,0,
59,,"N Center Street and E 1st Street",,  39.526440,-119.811623,,,0,
590,,"E Prater Way and Lillard Drive",,  39.542034,-119.711494,,,0,
591,,"E Prater Way and Pullman Drive",,  39.542091,-119.717499,,,0,
592,,"E Prater Way and Station Street",,  39.542004,-119.723167,,,0,
593,,"E Prater Way and E Greenbrae Drive",,  39.541954,-119.726524,,,0,
594,,"E Prater Way and Howard Drive",,  39.541958,-119.728973,,,0,
595,,"E Prater Way and E I Street",,  39.541969,-119.737503,,,0,
596,,"E Prater Way and Probasco Way",,  39.542000,-119.740677,,,0,
597,,"Prater Way and Shriver Boulevard",,  39.541912,-119.744865,,,0,
598,,"Prater Way and 4th Street",,  39.541344,-119.747849,,,0,
599,,"Prater Way and 6th Street",,  39.540894,-119.750229,,,0,
6,,"S Virginia Street and La Rue Avenue",,  39.516449,-119.808540,,,0,
601,,"Lake Street and E 2nd Street",,  39.527149,-119.810722,,,0,
603,,"E Liberty Street and Hatch Street",,  39.522915,-119.807449,,,0,
607,,"Kirman Avenue and Moran Street",,  39.521706,-119.798485,,,0,
608,,"Kirman Avenue and Roberts Street",,  39.519962,-119.798500,,,0,
609,,"Kirman Avenue at VA Medical Center",,  39.515903,-119.798615,,,0,
610,,"Kirman Avenue and Vassar Street",,  39.513111,-119.798492,,,0,
612,,"Kirman Avenue and Capitol Hill Avenue",,  39.510284,-119.798294,,,0,
613,,"Kirman Avenue and Colonial Way",,  39.506752,-119.798294,,,0,
614,,"Kirman Avenue and Apple Street",,  39.503960,-119.798279,,,0,
615,,"Apple Street and Wrondel Way",,  39.503780,-119.796326,,,0,
619,,"E Grove Street and Kietzke Lane",,  39.500919,-119.790627,,,0,
62,,"Valley Road and E 6th Street",,  39.534206,-119.807663,,,0,
620,,"E Grove Street and Yori Avenue",,  39.500950,-119.793335,,,0,
621,,"Wrondel Way and E Grove Street",,  39.501427,-119.796120,,,0,
622,,"Apple Street and Wrondel Way",,  39.503933,-119.796471,,,0,
623,,"Kirman Avenue and Apple Street",,  39.504150,-119.798157,,,0,
625,,"Locust Street and Capitol Hill Avenue",,  39.510490,-119.800468,,,0,
627,,"Locust Street and Vassar Street",,  39.512806,-119.800484,,,0,
628,,"Locust Street and Crampton Street",,  39.516304,-119.800461,,,0,
629,,"Locust Street and Roberts Street",,  39.520157,-119.800529,,,0,
63,,"Valley Road and E 7th Street",,  39.535400,-119.807632,,,0,
630,,"Locust Street and Stewart Street",,  39.522232,-119.800499,,,0,
632,,"Ryland Street and S Park Street",,  39.523876,-119.804535,,,0,
633,,"E Liberty Street and Hatch Street",,  39.522961,-119.807770,,,0,
636,,"Lake Street and E 2nd Street",,  39.526917,-119.810463,,,0,
637,,"Mill Street and River Rock Street",,  39.525486,-119.807777,,,0,
638,,"Mill Street and High Street",,  39.525738,-119.805275,,,0,
639,,"Mill Street and S Wells Avenue",,  39.525742,-119.803497,,,0,
64,,"Valley Road and E 9th Street",,  39.536961,-119.807655,,,0,
640,,"Mill Street and Locust Street",,  39.525532,-119.800369,,,0,
641,,"Mill Street and Kirman Avenue",,  39.524891,-119.797310,,,0,
642,,"Mill Street and Yori Avenue",,  39.523346,-119.793411,,,0,
643,,"Mill Street and Gould Street",,  39.522354,-119.790710,,,0,
646,,"Grand Sierra Resort and Mill St",,  39.519592,-119.780464,,,0,
648,,"Mill Street and Terminal Way",,  39.517197,-119.776466,,,0,
65,,"Valley Road and E Poplar Street",,  39.539085,-119.807724,,,0,
655,,"Mill Street and Edison Way",,  39.513794,-119.751389,,,0,
656,,"Financial Boulevard and Equity Avenue",,  39.510384,-119.747391,,,0,
657,,"Equity Avenue and Corporate Boulevard",,  39.510334,-119.749619,,,0,
658,,"Corporate Boulevard at NV Rehabilitation",,  39.507740,-119.751877,,,0,
659,,"Capital Boulevard and S Rock Boulevard",,  39.500668,-119.755386,,,0,
66,,"Valley Road and Sadleir Way",,  39.541546,-119.807869,,,0,
663,,"Energy Way and Edison Way",,  39.505135,-119.757034,,,0,
664,,"Energy Way and Reactor Way",,  39.506012,-119.759880,,,0,
665,,"Energy Way and S Rock Boulevard",,  39.506718,-119.762886,,,0,
666,,"S Rock Boulevard and Mill Street",,  39.512474,-119.762421,,,0,
667,,"Mill Street and Greg Street",,  39.517464,-119.776772,,,0,
668,,"Mill Street and Reservation Road",,  39.520782,-119.785843,,,0,
669,,"Mill Street and Sunshine Lane",,  39.521416,-119.787582,,,0,
67,,"Sadleir Way and N Wells Avenue",,  39.541840,-119.803505,,,0,
670,,"Mill Street and Kietzke Lane",,  39.522476,-119.790573,,,0,
672,,"Mill Street and Yori Avenue",,  39.523594,-119.793579,,,0,
673,,"Mill Street at Renown Medical Center",,  39.525112,-119.797371,,,0,
674,,"Mill Street and Locust Street",,  39.525654,-119.800858,,,0,
675,,"Mill Street and S Wells Avenue",,  39.525864,-119.803551,,,0,
676,,"Mill Street and High Street",,  39.525856,-119.805450,,,0,
677,,"Evans Avenue and E 7th Street",,  39.534569,-119.811485,,,0,
678,,"Evans Avenue and E 9th Street",,  39.536880,-119.811829,,,0,
68,,"E 9th Street and Wells Avenue at County Offices",,  39.538479,-119.802498,,,0,
69,,"E 9th Street and Sutro Street at West Hills",,  39.538433,-119.798264,,,0,
692,,"Wedekind Road and Clear Acre Lane",,  39.551537,-119.790138,,,0,
693,,"Wedekind Road and Whitfield Way",,  39.551838,-119.793755,,,0,
694,,"Wedekind Road and Patton Drive",,  39.549149,-119.797249,,,0,
7,,"S Virginia Street and Mary Street",,  39.514832,-119.807724,,,0,
70,,"E 9th Street and Sage Street",,  39.538448,-119.794220,,,0,
700,,"Valley Road and Soaring Eagle Drive",,  39.545677,-119.807976,,,0,
704,,"Highland Avenue and Evans Avenue",,  39.539814,-119.811340,,,0,
705,,"Evans Avenue and E 9th Street",,  39.536686,-119.812080,,,0,
706,,"Evans Avenue and E 7th Street",,  39.534664,-119.811646,,,0,
707,,"W 2nd Street and Stevenson Street",,  39.525993,-119.818810,,,0,
708,,"W 2nd Street and Washington Street",,  39.525238,-119.822754,,,0,
709,,"Keystone Avenue and W 1st Street",,  39.523426,-119.825455,,,0,
71,,"E 9th Street and Graphite Circle",,  39.538605,-119.789940,,,0,
710,,"Booth Street and Westfield Avenue",,  39.515770,-119.826530,,,0,
711,,"California Avenue and Cherry Lane",,  39.513905,-119.828537,,,0,
712,,"California Avenue and Mayberry Drive",,  39.512848,-119.831383,,,0,
72,,"E 9th Street and Trident Way",,  39.539051,-119.786652,,,0,
721,,"Hunter Lake Drive and Foster Drive",,  39.516434,-119.835670,,,0,
722,,"Hunter Lake Drive and Idlewild Drive",,  39.519459,-119.835670,,,0,
723,,"Idlewild Drive and Hunter Lake Drive",,  39.519714,-119.834846,,,0,
724,,"Idlewild Drive and Cowan Drive",,  39.519848,-119.830605,,,0,
725,,"Idlewild Drive and Booth Street",,  39.519932,-119.827026,,,0,
726,,"Booth Street at Reno High School",,  39.518127,-119.826500,,,0,
727,,"Keystone Avenue and W 1st Street",,  39.523499,-119.825279,,,0,
728,,"Sun Valley Boulevard and El Rancho Drive",,  39.571404,-119.781525,,,0,
729,,"W 2nd Street and Winters Street",,  39.524986,-119.823151,,,0,
73,,"Silverada Boulevard and Tybo Avenue",,  39.539612,-119.784470,,,0,
730,,"W 2nd Street and Stevenson Street",,  39.525826,-119.818687,,,0,
732,,"E Parr Boulevard and Catron Drive",,  39.569351,-119.821594,,,0,
733,,"E Parr Boulevard and Parr Circle West",,  39.569572,-119.817734,,,0,
734,,"E Parr Boulevard and Parr Circle East",,  39.570618,-119.813515,,,0,
735,,"E Parr Boulevard and Bennie Lane",,  39.572666,-119.809532,,,0,
737,,"Dandini Boulevard at TMCC",,  39.572788,-119.797905,,,0,
738,,"E Parr Boulevard at Washoe Sheriff",,  39.572399,-119.810112,,,0,
739,,"E Parr Boulevard and Parr Circle East",,  39.570843,-119.813026,,,0,
74,,"Silverada Boulevard and Tom Sawyer Drive",,  39.541855,-119.783974,,,0,
740,,"E Parr Boulevard and Parr Circle West",,  39.569950,-119.816925,,,0,
741,,"E Parr Boulevard and Catron Drive",,  39.569580,-119.823204,,,0,
742,,"E 2nd Street and Golden Lane",,  39.527325,-119.786407,,,0,
744,,"Grand Sierra Resort at Employee Entrance",,  39.525261,-119.779289,,,0,
745,,"Glendale Avenue and Galletti Way",,  39.527580,-119.776604,,,0,
746,,"Glendale Avenue and S 21st Street",,  39.527565,-119.771027,,,0,
747,,"Glendale Avenue and S Rock Boulevard",,  39.527523,-119.768707,,,0,
748,,"Glendale Avenue and S Rock Boulevard",,  39.527477,-119.765068,,,0,
75,,"Tom Sawyer Drive and Silverada Boulevard",,  39.541447,-119.783066,,,0,
7510,,"E 6th Street and Spokane Street",,  39.534618,-119.800171,,,0,
7512,,"E 6th Street and Valley Road",,  39.533848,-119.807541,,,0,
7513,,"E 6th Street and Eureka Avenue",,  39.534348,-119.804779,,,0,
7514,,"E 6th Street and Morrill Avenue",,  39.534649,-119.801903,,,0,
7515,,"E 6th Street and Spokane Street",,  39.534645,-119.800507,,,0,
7516,,"E 6th Street and Toano Street",,  39.534630,-119.796463,,,0,
7521,,"Prater Way and I-80 On Ramp",,  39.535271,-119.779205,,,0,
7522,,"Victorian Avenue and 22nd Street",,  39.535206,-119.774094,,,0,
7523,,"Victorian Avenue and 20th Street",,  39.535210,-119.770699,,,0,
7524,,"Victorian Avenue and 18th Street",,  39.535198,-119.767532,,,0,
7558,,"Victorian Avenue and Rock Boulevard",,  39.535275,-119.765869,,,0,
7560,,"Victorian Avenue and 20th Street",,  39.535278,-119.769630,,,0,
7561,,"Victorian Avenue and El Rancho Drive",,  39.535572,-119.775391,,,0,
7568,,"E 6th Street and Spokane Street",,  39.534729,-119.800980,,,0,
7569,,"E 6th Street and Wells Avenue",,  39.534767,-119.803612,,,0,
7570,,"E 6th Street and Eureka Avenue",,  39.534405,-119.805183,,,0,
7571,,"E 6th Street and Valley Road",,  39.533916,-119.807571,,,0,
76,,"Carville Drive and Tom Sawyer Drive",,  39.542156,-119.782143,,,0,
77,,"Silverada Boulevard and Orchid Way",,  39.543114,-119.783691,,,0,
773,,"Glendale Avenue and S 15th Street",,  39.527626,-119.762978,,,0,
774,,"Glendale Avenue and S 18th Street",,  39.527775,-119.768066,,,0,
775,,"Glendale Avenue and S 21st Street",,  39.527794,-119.771721,,,0,
777,,"Glendale Avenue and Galletti Way",,  39.527782,-119.777237,,,0,
778,,"E 2nd Street and Colony Road",,  39.527596,-119.786514,,,0,
78,,"Silverada Boulevard and Paradise Drive",,  39.544491,-119.782845,,,0,
781,,"W 4th Street and Edwards Way",,  39.525661,-119.830643,,,0,
782,,"W 4th Street and Cemetary Road",,  39.524464,-119.834679,,,0,
783,,"W 4th Street and Stoker Avenue",,  39.523552,-119.837189,,,0,
79,,"Silverada Boulevard and Fantastic Drive",,  39.547138,-119.782516,,,0,
798,,"Mira Loma Drive and Boynton Lane",,  39.487061,-119.759094,,,0,
799,,"Mira Loma Drive and Rio Poco Road",,  39.486053,-119.755333,,,0,
8,,"S Virginia Street and W Arroyo Street",,  39.511402,-119.806114,,,0,
80,,"Greenbrae Drive and El Rancho Drive",,  39.547485,-119.775627,,,0,
800,,"Mira Loma Drive and S McCarran Boulevard",,  39.486019,-119.749290,,,0,
81,,"Greenbrae Drive and Sullivan Lane",,  39.547123,-119.772400,,,0,
810,,"Mira Loma Drive and Rio Poco Road",,  39.486252,-119.755524,,,0,
811,,"Mira Loma Drive and Boynton Lane",,  39.487103,-119.758690,,,0,
814,,"Edison Way and S Rock Boulevard",,  39.501514,-119.757919,,,0,
819,,"4th Street and O Street",,  39.547932,-119.748161,,,0,
82,,"Greenbrae Drive and 17th Street",,  39.547260,-119.766068,,,0,
820,,"4th Street and Richards Way",,  39.550262,-119.748108,,,0,
821,,"York Way and 4th Street",,  39.552841,-119.748726,,,0,
83,,"Rock Boulevard and Greenbrae Drive",,  39.547623,-119.761871,,,0,
84,,"Rock Boulevard and Tyler Way",,  39.549351,-119.761856,,,0,
843,,"Baring at Reed High School",,  39.556438,-119.718369,,,0,
85,,"Rock Boulevard and Vance Way",,  39.550690,-119.761833,,,0,
857,,"Pyramid Way and Prater Way",,  39.540920,-119.752655,,,0,
8578,,"E 6th Street and Sutro Street",,  39.534729,-119.798637,,,0,
858,,"Pyramid Way and K Street",,  39.545479,-119.752548,,,0,
859,,"Greenbrae Drive and 5th Street",,  39.547413,-119.750465,,,0,
86,,"Rock Boulevard and York Way",,  39.552563,-119.761818,,,0,
871,,"Springland Drive and Sycamore Glen Drive",,  39.551945,-119.718018,,,0,
872,,"Springland Drive and Shady Oak Drive",,  39.555706,-119.715538,,,0,
873,,"E Victorian Avenue and Stanford Way",,  39.534801,-119.743164,,,0,
886,,"Pyramid Way and K Street",,  39.545727,-119.752747,,,0,
887,,"Pyramid Way and H Street",,  39.542622,-119.752800,,,0,
890,,"Liberty Street and Wells Avenue",,  39.523750,-119.803726,,,0,
9,,"S Virginia Street and Mt Rose Street",,  39.509144,-119.805016,,,0,
90,,"York Way and Nelson Way",,  39.552753,-119.751732,,,0,
907,,"Terminal Way and Airmotive Way",,  39.511074,-119.777328,,,0,
909,,"Northtowne Lane and Lund Lane",,  39.554699,-119.782471,,,0,
91,,"York Way and 4th Street",,  39.552769,-119.748680,,,0,
910,,"Lund Lane and Wedekind Road",,  39.552837,-119.780640,,,0,
911,,"Wedekind Road and Silverada Boulevard",,  39.551369,-119.783607,,,0,
918,,"S Wells Avenue and Vassar Street",,  39.513279,-119.803047,,,0,
919,,"S Wells Avenue and Burns Street",,  39.515759,-119.803261,,,0,
92,,"4th Street and Richards Way",,  39.550240,-119.748253,,,0,
920,,"S Wells Avenue and Cheney Street",,  39.518547,-119.803116,,,0,
921,,"S Wells Avenue and Stewart Street",,  39.521870,-119.803108,,,0,
929,,"Commerce Street and Merchant Street",,  39.544357,-119.763222,,,0,
93,,"4th Street and Greenbrae Drive",,  39.547836,-119.748260,,,0,
930,,"Merchant Street and Exchange Street",,  39.544510,-119.766685,,,0,
932,,"Greenbrae Drive and Oravada Street",,  39.547703,-119.778008,,,0,
933,,"Silverada Boulevard and Oravada Street",,  39.548927,-119.783333,,,0,
94,,"Greenbrae Drive and 5th Street",,  39.547546,-119.750427,,,0,
940,,"Oravada Street and Silverada Boulevard",,  39.549286,-119.782936,,,0,
941,,"Greenbrae Drive and Oravada Street",,  39.547520,-119.777641,,,0,
957,,"W 4th Street East of Twin Lakes Drive",,  39.513981,-119.853966,,,0,
958,,"W 4th Street and Twin Lakes Drive",,  39.512989,-119.857666,,,0,
962,,"W 4th Street and Summit Ridge Drive",,  39.519375,-119.847412,,,0,
963,,"W 4th Street and Stoker Avenue",,  39.522644,-119.838730,,,0,
964,,"Clear Acre Lane and Crystal Lane",,  39.566410,-119.782898,,,0,
965,,"Clear Acre Lane and Crystal Lane",,  39.566589,-119.783089,,,0,
966,,"Kietzke Lane between Gentry and Linden",,  39.497055,-119.788918,,,0,
973,,"Mae Anne Avenue at Coit Plaza",,  39.533653,-119.866112,,,0,
98,,"York Way and Pyramid Way",,  39.552940,-119.753517,,,0,
980,,"Avenida De Landa and Enchanted Valley Drive",,  39.524231,-119.895020,,,0,
981,,"Mae Anne Avenue and Ambassador Drive",,  39.526096,-119.888245,,,0,
982,,"Mae Anne Avenue and Stone Valley Drive",,  39.528027,-119.885483,,,0,
99,,"S Virginia Street and Kietzke Lane",,  39.480160,-119.790489,,,0,
993,,"Enterprise Road and Evans Avenue",,  39.550873,-119.811501,,,0,
997,,"S Arlington Avenue and Monroe Street",,  39.512512,-119.817268,,,0,
998,,"S Arlington Avenue and Mt Rose Street",,  39.508972,-119.817276,,,0,
9998,,"RTC CENTENIAL PLAZA STATION",,  39.534530,-119.761605,,,1,
9999,,"RTC 4TH STREET STATION",,  39.529959,-119.810806,,,1,
